id,complex_name,count,accession_numbers
6582,LRRC8A-LRRC8D complex,1,['Q8IWT6']
6583,LRRC8A-LRRC8E complex,1,['Q8IWT6']
7968,NXF1-NXT1 complex,1,['Q9UBU9']
8669,KPNA6-KPNB1 complex,1,['O60684']
1195,PRPF8-SRRM1 complex,1,['Q8IYB3']
605,"TIM23 subcomplex (TIMM17A, TIMM23, TIMM44), mitochondrial",1,['O43615']
8722,"TIM23 subcomplex (TIMM17B, TIMM23, TIMM44), mitochondrial",1,['O43615']
9785,ARRB1-CASR complex,1,['P49407']
9787,ARRB1-CYTH2 complex,1,['P49407']
10634,ARRB1-C5AR1 complex,1,['P49407']
11064,ARRB1-MC1R complex,1,['P49407']
11141,ARRB1-MC3R complex,1,['P49407']
11142,ARRB1-MC4R complex,1,['P49407']
7225,CDH4-HDAC2-MTA2-RBBP7-TWIST1 complex,1,['O94776']
1656,p27-cyclinE-CDK2 complex,1,['P24941']
5556,CCNA2 -CDK2 complex,1,['P24941']
5560,CCNE1-CDK2 complex,1,['P24941']
6589,E2F-1-DP-1-cyclinA-CDK2 complex,1,['P24941']
8147,CDC25C-cyclinA-CDK2 complex,1,['P24941']
758,Prune/Nm23-H1 complex,1,['P15531']
5531,BIRC2-TNFRSF1A-TRADD-TRAF2 complex,1,['Q15628']
5540,TRAF2-TRADD complex,1,['Q15628']
5541,FADD-TRADD-TRAF2 complex,1,['Q15628']
8573,TANK-TRADD-TRAF3 complex,1,['Q15628']
11139,TNFRSF1A-TRAF1-TRAF2-TRADD complex,1,['Q15628']
11140,FADD-TNFRSF1A-TRADD complex,1,['Q15628']
9273,AR-SETD7 complex,1,['Q8WTS6']
9377,ESR1-SETD7 complex,1,['Q8WTS6']
9410,NR1H4-SETD7 complex,1,['Q8WTS6']
2321,ITGA6-ITGB4-FYN complex,1,['P23229']
2322,ITGA6-ITGB4-LAMA5 complex,1,['P23229']
2323,ITGA6-ITGB4 complex,1,['P23229']
7029,IGF1-IGF1R-ITGA6-ITGB4 complex,1,['P23229']
7932,ERBB3-ITGA6-ITGB4-NRG1 complex,1,['P23229']
10537,NUP214-ABL1(fusion kinase)-NUP155 complex,1,['P35658']
10540,NUP214-ABL1(fusion kinase)-MAD2L1 complex,1,['P35658']
9919,MSTN-SGTA complex,1,['O43765']
1010,CCNH-CDK7-MNAT1 complex ,1,['P51948']
1030,CAK-ERCC2 complex,1,['P51948']
2657,CDK7-CCNH-ESR1-HDAC2-MNAT1-MTA1 complex,1,['P51948']
8105,"TFIIH transcription factor subcomplex, p63-specific",1,['P51948']
4039,PAR4-BACE1 complex,1,['Q96IZ0']
9163,AR-PAWR complex,1,['Q96IZ0']
8071,PAN2-PAN3-PABPC1 complex,1,['P11940']
6142,KPNA2-KPNB1 complex,1,['P52292']
8664,KPNA2-NUP50 complex,1,['P52292']
8665,KPNA2-NUP50 complex,1,['P52292']
162,COG complex,1,['Q8WTW3']
3532,COG1-COG8 subcomplex,1,['Q8WTW3']
3551,COG1-COG8-COG2-COG3-COG4 subcomplex,1,['Q8WTW3']
3552,COG1-COG8-COG5-COG6-COG7 subcomplex,1,['Q8WTW3']
2370,ITGA2B-ITGB3-CD9 complex,1,['P21926']
9951,CD38-CD9-HLA-DR complex,1,['P21926']
748,TRAF6-TAK1 complex,1,['O43318']
8567,TAK1-TAB1-TAB3 complex,1,['O43318']
8720,ECSIT-TAK1-TRAF6 complex,1,['O43318']
116,"Polycomb repressive complex 1 (PRC1, hPRC-H, YY1)",1,['P25490']
2918,Ku antigen-YY1-alphaMyHC promoter complex,1,['P25490']
2946,YY1-Notch1-RBP-Jkappa complex,1,['P25490']
2947,YY1-Notch1 complex,1,['P25490']
3046,hs4 enhancer complex (slow migrating complex),1,['P25490']
5331,MDM2-TP53-YY1 complex,1,['P25490']
5502,EED-EZH-YY1 polycomb complex,1,['P25490']
1490,DAXX-DMAP1-DNMT1 complex,1,['Q9NPF5']
1491,DMAP1-DNMT1-RGS6 complex,1,['Q9NPF5']
2856,NuA4/Tip60 HAT complex,1,['Q9NPF5']
7222,MMS19-XPD complex,1,['Q96T76']
7223,MMS19-FAM96B complex,1,['Q96T76']
8581,IKBKE-MAVS-TRAF3 complex,1,['Q7Z434']
8715,IKBKE-MAVS complex,1,['Q7Z434']
7687,CYLD-ITCH complex,1,['Q96J02']
302,INO80 chromatin remodeling complex,1,['Q9Y230']
304,SRCAP complex,1,['Q9Y230']
525,TIP60 histone acetylase complex,1,['Q9Y230']
1166,p400-associated complex,1,['Q9Y230']
1171,c-MYC-ATPase-helicase complex,1,['Q9Y230']
1173,TIP49-TIP48-BAF53 complex,1,['Q9Y230']
8341,RUVBL1-RUVBL2-DKC1 complex,1,['Q9Y230']
8342,RUVBL1-RUVBL2-TERT complex,1,['Q9Y230']
8344,RUVBL1-RUVBL2 complex,1,['Q9Y230']
1571,HDLBP-PRKDC-XRCC5-XRCC6 complex,1,['Q00341']
585,Mi2/NuRD-BCL6-MTA3 complex,1,['O95983']
587,NuRD.1 complex,1,['O95983']
886,MTA1 complex,1,['O95983']
2052,BCL10 homo-oligomer complex,1,['O95999']
2053,BCL10-MALT1 complex,1,['O95999']
2054,CASP8-FADD-MALT1-BCL10 complex,1,['O95999']
2745,"Ubiquitin ligase complex (BCL10, CARD11, MALT1, TRAF6)",1,['O95999']
2752,CARMA1-BCL10-MALT1 complex,1,['O95999']
2753,FYB-CARMA1-BCL-10-MALT1 complex,1,['O95999']
7679,BCL10-CARD14-MALT1 complex,1,['O95999']
7902,BCL10-CARD9-CASP8-MALT1-PYCARD inflammasome complex,1,['O95999']
6155,PRKAA2-PRKAB2-PRKAG1 complex,1,['P54619']
8158,RAD23B-XPC complex,1,['P54727']
9522,HDAC6-RAD23B complex,1,['P54727']
9335,ESR1-TRIP4 complex,1,['Q15650']
9609,RARA-TRIP4 complex,1,['Q15650']
9658,RXRA-TRIP4 complex,1,['Q15650']
9705,THRB-TRIP4 complex,1,['Q15650']
8266,PPP3CB-PPP3R1 complex,1,['P63098']
8268,PPP3CC-PPP3R1 complex,1,['P63098']
10610,ITGA5-ITGB3-KDR-VEGF165 complex,1,['P08648']
8199,KCNQ1-AKAP9-PDE4D3(isoform 2) complex,1,['Q99996']
2551,PDGFRA-PIK3R1-PLCG1-PTPN11 complex,1,['Q06124']
3183,PDGFRA-PTPN11 complex,1,['Q06124']
5564,IL6ST-JAK1-LMO4-PTPN11-SOCS3 complex,1,['Q06124']
7441,HOOK1-SHP2 complex,1,['Q06124']
9470,PTK2B-PTPN11 complex,1,['Q06124']
2537,"PKC-alpha-PLD1-PLC-gamma-2 signaling complex, lacritin stimulated",1,['P17252']
9978,PDE7A-PRKCA complex,1,['P17252']
7017,"Heterotrimeric G protein complex (GNAI1, GNB4, GNGT1)",1,['Q9HAV0']
7022,"Heterotrimeric G protein complex (GNAI1, GNB4, GNG2)",1,['Q9HAV0']
7027,"Heterotrimeric G protein complex (GNAI1, GNB4, GNG3)",1,['Q9HAV0']
7034,"Heterotrimeric G protein complex (GNAI1, GNB4, GNG4)",1,['Q9HAV0']
7060,"Heterotrimeric G protein complex (GNAI1, GNB4, GNG5)",1,['Q9HAV0']
7069,"Heterotrimeric G protein complex (GNAI1, GNB4, GNG7)",1,['Q9HAV0']
7074,"Heterotrimeric G protein complex (GNAI1, GNB4, GNG8)",1,['Q9HAV0']
7079,"Heterotrimeric G protein complex (GNAI1, GNB4, GNG10)",1,['Q9HAV0']
7084,"Heterotrimeric G protein complex (GNAI1, GNB4, GNG11)",1,['Q9HAV0']
7089,"Heterotrimeric G protein complex (GNAI1, GNB4, GNG12)",1,['Q9HAV0']
7095,"Heterotrimeric G protein complex (GNAI1, GNB4, GNG13)",1,['Q9HAV0']
7145,"Heterotrimeric G protein complex (GNAS-L, GNB4, GNGT1)",1,['Q9HAV0']
7150,"Heterotrimeric G protein complex (GNAS-L, GNB4, GNG2)",1,['Q9HAV0']
7155,"Heterotrimeric G protein complex (GNAS-L, GNB4, GNG3)",1,['Q9HAV0']
7163,"Heterotrimeric G protein complex (GNAS-L, GNB4, GNG4)",1,['Q9HAV0']
7168,"Heterotrimeric G protein complex (GNAS-L, GNB4, GNG5)",1,['Q9HAV0']
7173,"Heterotrimeric G protein complex (GNAS-L, GNB4, GNG7)",1,['Q9HAV0']
7178,"Heterotrimeric G protein complex (GNAS-L, GNB4, GNG8)",1,['Q9HAV0']
7193,"Heterotrimeric G protein complex (GNAS-L, GNB4, GNG10)",1,['Q9HAV0']
7202,"Heterotrimeric G protein complex (GNAS-L, GNB4, GNG11)",1,['Q9HAV0']
7207,"Heterotrimeric G protein complex (GNAS-L, GNB4, GNG12)",1,['Q9HAV0']
7212,"Heterotrimeric G protein complex (GNAS-L, GNB4, GNG13)",1,['Q9HAV0']
8184,"G protein beta-gamma dimer (GNB4, GNG2)",1,['Q9HAV0']
8196,GNB4-PDCL complex,1,['Q9HAV0']
575,ABIN2-MAP3K8-NFKB1 complex,1,['P19838']
5460,NFKB1-RELA complex,1,['P19838']
5492,NFKB1-NFKBIA-RELA complex,1,['P19838']
8536,ANKRD1-NFKB1 complex,1,['P19838']
8766,NFKB1-RELA-UXT complex,1,['P19838']
10898,FEM1A-NFKB1(p105)-PTGER4 complex,1,['P19838']
10314,"ADRA1B-RAB7A complex, sphingosine 1-phosphate-stimulated",1,['P51149']
6402,NMNAT2-HSP90 complex,1,['P07900']
9697,HDAC8-HSPA1A-HSP90AA1-SMG5 complex,1,['P07900']
8833,BCHE-THBS1 complex,1,['P07996']
8927,HRG-THBS1 complex,1,['P07996']
10630,CD36-KDR-PTPN6-THBS1 complex,1,['P07996']
1752,SMN complex,1,['Q8TEQ6']
3284,"SMN complex (GEMIN2, GEMIN3, GEMIN4, GEMIN5, SMN)",1,['Q8TEQ6']
3296,"DDX20-GEMIN4-GEMIN5 complex, SMN-independent intermediate",1,['Q8TEQ6']
3298,"SMN complex (GEMIN2, GEMIN5, SMN1)",1,['Q8TEQ6']
7612,LIM protein complex LHX3-TGFB1I1-ISL1,1,['O43294']
9139,AR-TGFB1I1 complex,1,['O43294']
9510,PTK2B-TGFB1I1 complex,1,['O43294']
9599,PPARG-TGFB1I1 complex,1,['O43294']
11310,SLC6A3-TGFB1I1 complex,1,['O43294']
6233,"Ubiquitin E3 ligase (CUL3, KLHL3, WNK1)",1,['Q9H4A3']
8100,EMC2-EMC8-WNK1 complex,1,['Q9H4A3']
7509,IL1RAP-IL1RL1-KIT complex,1,['Q9NPH3']
7510,IL1RAP-KIT complex,1,['Q9NPH3']
8620,IL1R1-IL1RAP-IRAK2 complex,1,['Q9NPH3']
8621,IL1R1-IL1RAP-IRAK1-MYD88 complex,1,['Q9NPH3']
9076,IL-36 receptor-IL-36A complex,1,['Q9NPH3']
9081,IL-36 receptor-IL-36G complex,1,['Q9NPH3']
9083,IL1RAP-IL1RL1-IL33 complex,1,['Q9NPH3']
9086,IL-1 receptor-IL-1B complex,1,['Q9NPH3']
11280,IL-36 receptor-IL-36B complex,1,['Q9NPH3']
234,HuCHRAC complex,1,['Q9NRF9']
9676,CFL1-HDAC8-HSPB6 complex,1,['P23528']
10548,ABL1-CFL1 complex,1,['P23528']
2390,CD98-ITGB1-LAT2 complex,1,['P05556']
2439,ITGA8-ITGB1 complex,1,['P05556']
2442,ITGA9-ITGB1-VCAM1 complex,1,['P05556']
2444,ITGA9-ITGB1 complex,1,['P05556']
2445,ITGA9-ITGB1-ADAM15 complex,1,['P05556']
2446,ITGA9-ITGB1-FIGF complex,1,['P05556']
2447,ITGA9-ITGB1-ADAM12 complex,1,['P05556']
2971,ITGA9-ITGB1-VEGFC complex,1,['P05556']
2972,ITGA9-ITGB1-VEGFA complex,1,['P05556']
2989,ITGA9-ITGB1-ADAM8 complex,1,['P05556']
3035,LAT2-ITGB1 complex,1,['P05556']
3057,ITGA10-ITGB1 complex,1,['P05556']
3111,ITGA9-ITGB1-SPP1 complex,1,['P05556']
10621,FLT1-ITGB1-KCNH2(isoform B) complex,1,['P05556']
1194,E2F-6 complex,1,['P61244']
2653,MYC-MAX-KAT2A-TRRAP complex,1,['P61244']
3051,MAD-MAX complex,1,['P61244']
3052,MYC-MAX complex,1,['P61244']
6927,Robo4–paxillin complex,1,['P49023']
2156,YBX1-AKT1 complex,1,['P67809']
493,DAB complex,1,['Q00403']
813,"Upf complex (UPF1, UPF2, UPF3b)",1,['Q9BZI7']
6129,CBP80/20- dependent translation complex,1,['Q9BZI7']
5276,EGLN1-HIF1A-OS9 complex,1,['Q9GZT9']
7614,EGLN1-LIMD1-VHL complex,1,['Q9GZT9']
10778,EGLN1-EGLN3 complex,1,['Q9GZT9']
10779,EGLN1-HIF1A-PLD1 complex,1,['Q9GZT9']
10780,ARNT-EGLN1-HIF1A complex,1,['Q9GZT9']
10781,EGLN1-HIF1A-PLD1-VHL complex,1,['Q9GZT9']
10783,EGLN1-HIF1A-LIMD1-RHOBTB3 complex,1,['Q9GZT9']
10814,AKAP9-EGLN1-HIF1A-VHL complex,1,['Q9GZT9']
11381,EGLN1-EPAS1 complex ,1,['Q9GZT9']
3093,"APP-TIMM23 complex, mitochondrial",1,['P05067']
6056,APP-TNFRSF21 complex,1,['P05067']
7574,APP-PSEN1 complex,1,['P05067']
7575,APP-PSEN2 complex,1,['P05067']
7577,APBB1-APP-KAT5 complex,1,['P05067']
7587,APP(AICD)-FOXO3 complex,1,['P05067']
7588,APP(AICD)-FOXO1 complex,1,['P05067']
7589,APP(AICD)-FOXO4 complex,1,['P05067']
8856,Abeta-BCHE complex,1,['P05067']
8857,Abeta-ACHE complex,1,['P05067']
9036,APBB1-APP(AICD) complex,1,['P05067']
10654,Abeta(monomer)-APOE complex,1,['P05067']
10655,Abeta(dimer)-APOE complex,1,['P05067']
10656,Abeta(trimer)-APOE complex,1,['P05067']
7477,MIA2-MIA3-PREB complex,1,['Q96PC5']
7478,MIA2-MIA3-PREB complex,1,['Q96PC5']
1794,NGFR-SORT1 complex,1,['Q99523']
1795,NGF-NGFR-SORT1 complex,1,['Q99523']
10712,NTSR1-SORT1 complex,1,['Q99523']
8193,CCT5-GNB5 complex,1,['P48643']
8198,CCT5-GNB5-PDCL complex,1,['P48643']
8420,"Cohesin complex, incomplete (USP13, SMC3, STAG2)",1,['Q8N3U4']
1064,IFP35-NMI complex,1,['Q13287']
1557,NMI-POLR1B-RRN3 complex,1,['Q13287']
1559,NMI-RRN3 complex,1,['Q13287']
1561,NMI homodimer,1,['Q13287']
5607,Emerin-actin-NMI complex,1,['Q13287']
142,BSG-gamma-secretase complex,1,['Q92542']
466,"Gamma-secretase complex (APH1A, PSEN1, PSENEN, NCSTN)",1,['Q92542']
467,"Gamma-secretase complex (APH1B, PSEN2, PSENEN, NCSTN)",1,['Q92542']
468,"Gamma-secretase complex (APH1A, PSEN2, PSENEN, NCSTN)",1,['Q92542']
2734,APH1A-PSEN1-NCSTN complex,1,['Q92542']
2735,APH1A-PSEN2-NCSTN complex,1,['Q92542']
3128,"Gamma-secretase complex (APH1B, PSEN1, PSENEN, NCSTN)",1,['Q92542']
3271,Gamma-secretase-Delta1 complex,1,['Q92542']
5241,SMC1-SMC3 complex,1,['Q14683']
2739,FA complex (Fanconi anemia complex),1,['P27694']
7295,ERCC1-RPA1-XPA complex,1,['P27694']
2693,NFAT-JUN-FOS DNA-protein complex,1,['P05412']
2694,ERG-JUN-FOS DNA-protein complex,1,['P05412']
2695,ETS2-FOS-JUN complex,1,['P05412']
2699,ESR1-GRIP1-JUN complex,1,['P05412']
2700,ESR1-JUN complex,1,['P05412']
6092,c-Jun-ATF3 complex,1,['P05412']
6235,c-Fos-c-Jun-SAF-1 complex,1,['P05412']
6975,JUN-FBW7-PRR7 complex,1,['P05412']
9228,AR-JUN complex,1,['P05412']
9231,AR-ATF2-JUN complex,1,['P05412']
9849,FOS-JUN-THRA complex,1,['P05412']
7913,NONO-NR5A1 complex,1,['Q15233']
9116,AR-NONO complex,1,['Q15233']
9508,NONO-PGR-SIN3A complex,1,['Q15233']
9509,NONO-PGR complex,1,['Q15233']
9512,NONO-PGR complex,1,['Q15233']
7992,RNA polymerase III complex,1,['P62875']
11028,FOXO1-PPIA complex,1,['P62937']
11031,MAP3K5-PPIA complex,1,['P62937']
11046,PPIA-RELA complex,1,['P62937']
2529,LAT-VAV1 multiprotein complex,1,['P62993']
2534,CBL-GRB2-LCP2 complex,1,['P62993']
2536,PLC-gamma-2-SLP-76-Lyn-Grb2 complex,1,['P62993']
2892,BCR-ABL (fusion kinase)-GRB2 complex,1,['P62993']
2893,BCR-ABL (fusion kinase)-GRB2-SOS1 complex,1,['P62993']
2922,LAT-SOS1 multiprotein complex,1,['P62993']
2957,GRB2-LAT cells,1,['P62993']
3144,GRB2-SOS1 complex,1,['P62993']
7840,GRB2-MUC1-SOS1 complex,1,['P62993']
8208,ACK1-GRB2-PPDGFR complex,1,['P62993']
8211,ACK1-GRB2-ALK complex,1,['P62993']
8212,ACK1-GRB2-LTK1 complex,1,['P62993']
8214,MIG6-GRB2-PDGFR complex,1,['P62993']
8216,ALK-GRB2-MIG6 complex,1,['P62993']
8217,GRB2--LTK-MIG6 complex,1,['P62993']
8647,GRB2-PTPN6-SOS1 complex,1,['P62993']
8654,GRB2-p36/p38-PLCG1-SOS1-ZAP70 complex,1,['P62993']
10236,GRB2-ROS1-SOS complex,1,['P62993']
9226,PDE1A-YWHAZ complex,1,['P63104']
9475,EEF1A1-NR3C2 complex,1,['P68104']
7956,NRIP1-YWHAH complex,1,['Q04917']
9586,PTH1R-YWHAH complex,1,['Q04917']
6394,CNOT1-CNOT2-CNOT3 complex,1,['A5YKK6']
6395,4E-T-DDX6-CNOT1 complex,1,['A5YKK6']
6765,CCR4-NOT complex,1,['A5YKK6']
8441,CCR4-NOT-TOB1 complex,1,['A5YKK6']
2513,WASL homomer,1,['O00401']
283,SIN3 complex,1,['O00422']
691,SIN3-SAP25 complex,1,['O00422']
738,SIN3-ING1b complex I,1,['O00422']
687,ADRB2-CFTR-NHERF1 complex,1,['O14745']
6790,NHERF1-PRKCZ complex,1,['O14745']
9611,PTH1R-SLC9A3R1 complex,1,['O14745']
10275,F10-SERPIN5A complex,1,['P00742']
4025,ACTN1-PARVB complex,1,['P12814']
10164,ACTN1-ADORA2B complex,1,['P12814']
10238,ACTN1-HDAC7 complex,1,['P12814']
6507,SERCA-PLN complex,1,['P16615']
6516,SLN-PLN-SERCA2A complex,1,['P16615']
7886,NOX1-NOXA1-NOXO1-RAC1 complex,1,['P63000']
7911,NADPH oxidase,1,['P63000']
11036,MTNR1A-RAC1 complex,1,['P63000']
1100,DNA polymerase alpha-primase complex,1,['Q14181']
1232,REST-CoREST-mSIN3A complex,1,['Q9UKL0']
1233,CoREST-HDAC2 complex,1,['Q9UKL0']
1177,Polycomb repressive complex 4,1,['Q96EB6']
2592,SIRT1 homotrimer,1,['Q96EB6']
2593,"FOXO3-SIRT1 complex, oxidative stress stimulated",1,['Q96EB6']
2821,SIRT1-TP53 complex,1,['Q96EB6']
6846,DBC1-SIRT1 complex,1,['Q96EB6']
8711,MYCN-SIRT1 complex,1,['Q96EB6']
9089,AR-SIRT1 complex,1,['Q96EB6']
9597,PPARG-SIRT1 complex,1,['Q96EB6']
1095,EGFR-SNX1 complex,1,['P00533']
6998,ST3GAL6-EGFR complex,1,['P00533']
8445,CBL-EGFR-VAV2 complex,1,['P00533']
8783,EGFR-SNX1A complex,1,['P00533']
8784,EGFR-SNX2 complex,1,['P00533']
8785,EGFR-SNX4 complex,1,['P00533']
10106,EGFR-TNK2 complex,1,['P00533']
10534,EGFR-SLC5A1 complex,1,['P00533']
10836,EGFR-ERBB2 complex,1,['P00533']
10837,EGFR-SSTR5 complex,1,['P00533']
10838,EGFR-SSTR1 complex,1,['P00533']
2145,HSF1-YWHAE complex,1,['P62258']
10454,ADRB1-YWHAE complex,1,['P62258']
10455,KCNH2-YWHAE complex,1,['P62258']
10651,ABL1-YWHAE complex,1,['P62258']
3084,CCND1-CDK4 complex,1,['P24385']
6642,CCND1-OAZ1-ODC1 complex,1,['P24385']
9158,AR-CCND1 complex,1,['P24385']
9347,CCND1-ESR1-NCOA1 complex,1,['P24385']
570,p300-CBP-p270-SWI/SNF complex,1,['O14497']
571,p300-CBP-p270 complex,1,['O14497']
6143,KPNB1-RAN complex,1,['P62826']
8252,RAN-XPO4 complex,1,['P62826']
8254,RAN-XPO5 complex,1,['P62826']
8257,RAN-XPO6 complex,1,['P62826']
8260,IPO4-RAN complex,1,['P62826']
8263,IPO11-RAN complex,1,['P62826']
8264,IPO13-RAN complex,1,['P62826']
8274,IPO9-RAN complex,1,['P62826']
8275,IPO8-RAN complex,1,['P62826']
8290,RAN-TNPO3 complex,1,['P62826']
8586,ILF3-RAN-XPO5-ZNF346 complex,1,['P62826']
8670,CSE1L-KPNA4-RAN complex,1,['P62826']
8580,DDX3-IKBKE-IRF3 complex,1,['O00571']
8721,DDX3X-IKBKE complex,1,['O00571']
2307,AP3D1-AP3S2 complex,1,['O14617']
6114,BAG1-HSC70 complex,1,['P11142']
9759,HDAC10-HSPA1A-HSPA8 complex,1,['P11142']
6196,Stargazin-Glu1-mu2 complex,1,['Q96CW1']
6198,Stargazin-Glu2A-mu2 complex,1,['Q96CW1']
10301,ADRA1B-AP2M1 complex,1,['Q96CW1']
5837,PPD complex,1,['Q99497']
6450,AR-EFCAB6-PARK7 complex,1,['Q99497']
9221,AR-PARK7 complex,1,['Q99497']
11302,PARK7-SLC18A2 complex,1,['Q99497']
1245,Protein phosphatase 4 complex,1,['Q9NY27']
1750,PPP4C-PPP4R2-Gemin3-Gemin4 complex,1,['Q9NY27']
8314,PPP4C-PPP4R2-PPP4R3B complex,1,['Q9NY27']
5215,CS-MAP3K7IP1-MAP3K7IP2 complex,1,['Q9NYJ8']
577,FHL2-p53-HIPK2 complex,1,['Q14192']
3182,FHL2 homodimer,1,['Q14192']
3187,FHL2-FHL3 complex,1,['Q14192']
9140,AR-FHL2-PELP1 complex,1,['Q14192']
9141,AR-FHL2 complex,1,['Q14192']
3231,EPS15-STON2 complex,1,['P42566']
7004,HTT-DISC1-PDE4B complex,1,['P42858']
10437,ANG-TUBB complex,1,['P07437']
10450,TRAF3IP1-TUBB complex,1,['P07437']
7139,SEC23-SEC24 adaptor complex,1,['Q15436']
7140,SEC23-SEC24-SCAP-SREBP1c complex,1,['Q15436']
7011,FERMT3-RACK1 complex,1,['P63244']
7013,ITGB2-RACK1 complex,1,['P63244']
9056,KCNA5-KCNAB1-RACK1 complex,1,['P63244']
10405,PDE4D5-RACK1 complex,1,['P63244']
10567,FLT1-RACK1 complex,1,['P63244']
10734,CHRM2-RACK1 complex,1,['P63244']
10735,RACK1-TBXA2Rbeta complex,1,['P63244']
1387,TTP-AGO2 complex,1,['Q9UKV8']
3032,AGO2-DICER1-HSP90AB1-TARBP2 complex,1,['Q9UKV8']
5360,AGO2-FXR1 complex,1,['Q9UKV8']
5381,RISC-loading complex,1,['Q9UKV8']
7893,DDX58-PYCARD complex,1,['O95786']
92,CD28-transactivation complex,1,['P19338']
3078,DGCR8-NCL complex,1,['P19338']
10214,NCL-SYK complex,1,['P19338']
7939,CDC5L-PRPF19 core complex,1,['Q9UMS4']
10772,EGLN3-PRPF19 complex,1,['Q9UMS4']
1000,TorsinA-TorsinB complex,1,['O14657']
11040,MTNR1B-PPM1G complex,1,['O15355']
9373,ASAP2-PTKB2 complex,1,['O43150']
9330,ESR1-SORBS3 complex,1,['O60504']
9387,ESR2-SORBS3 complex,1,['O60504']
6446,Set/TAF-I beta-TAF-I alpha-PP32 complex,1,['P39687']
9160,ANP32A-AR complex,1,['P39687']
9333,ANP32A-ESR1 complex,1,['P39687']
9486,ANP32A-PGR complex,1,['P39687']
9552,ANP32A-PPARG complex,1,['P39687']
9704,ANP32A-THRB complex,1,['P39687']
7853,NAA10-NAA16 complex,1,['P41227']
764,Dysferlin-affixin complex,1,['O75923']
2625,CDK8-MED6-PARP1 complex,1,['P09874']
5235,WRN-Ku70-Ku80-PARP1 complex,1,['P09874']
7352,LIG3-PARP1 complex,1,['P09874']
7622,HSF1–PARP1–PARP13 complex,1,['P09874']
9038,PARP1-TDP1 complex,1,['P09874']
9044,PARP1-TIMELESS complex,1,['P09874']
9051,PARP1-PARP2 complex,1,['P09874']
9055,OGG1-PARP1 complex,1,['P09874']
9194,PARP1-SMAD3  complex,1,['P09874']
9210,LIG3-LIG4-PARP1-PARP3(short)-XRCC5-XRCC6 complex,1,['P09874']
9211,LIG3-LIG4-PARP1-PARP3(long)-XRCC5-XRCC6 complex,1,['P09874']
9213,PARP1-XPC complex,1,['P09874']
9217,HPF1-PARP1 complex,1,['P09874']
10118,BCL2-PARP1 complex,1,['P09874']
6532,TSC2-HERC1 complex,1,['P49815']
6889,TBC1D7-TSC1-TSC2 complex,1,['P49815']
7157,TSC1-TSC2 complex,1,['P49815']
7158,TSC2-DVL complex,1,['P49815']
72,R/M complex (RAD50-MRE11 complex),1,['P49959']
173,MRN complex,1,['P49959']
627,MRN-TRRAP complex (MRE11A-RAD50-NBN-TRRAP complex),1,['P49959']
964,BRCA1-RAD50-MRE11-NBS1 complex,1,['P49959']
2217,MDC1-MRN-ATM-FANCD2 complex,1,['P49959']
2218,MDC1-MRE11-RAD50-NBS1 complex,1,['P49959']
2815,BRCA1-BARD1-BACH1-DNA damage complex II,1,['P49959']
7698,MCM8-MCM9-MRE11A-NBN-RAD50 complex,1,['P49959']
7835,MRNIP-MRE11-NBN-RAD50 complex,1,['P49959']
2688,CLDN1-MMP14 complex,1,['P50281']
10568,FLT1-MMP14 complex,1,['P50281']
10370,GSR homodimer,1,['P00390']
2820,BRCA1-VCP complex,1,['P55072']
4976,SVIP-VCP-DERL1 complex,1,['P55072']
4977,AMFR-DERL1-VCP complex,1,['P55072']
4997,DERL1-SELENOS-VCP complex,1,['P55072']
4998,DERL2-SELENOS-VCP complex,1,['P55072']
4999,DERL1-DERL2-SEL1L-SELENOS-SYVN1-VCP complex,1,['P55072']
7136,VCP-SELK-DERL1 complex,1,['P55072']
9308,LDLR-PCSK9 complex,1,['P01130']
1088,PRNP-ApolopoproteinE3 complex,1,['P04156']
2007,PRNP homooligomer,1,['P04156']
7997,ILF3-PA2G4 complex,1,['Q9UQ80']
9496,GSTP1-PCSK9 complex,1,['P09211']
7105,PRRX1-UCHL1 complex,1,['P09936']
7106,PRRX2-UCHL1 complex,1,['P09936']
8020,PACSIN2-PICK1 complex,1,['Q9UNF0']
6706,CAPN1-HSP90AB1 complex,1,['P07384']
3492,BAX homo-oligomer complex,1,['Q07812']
8731,BAX-IRF3 complex,1,['Q07812']
10096,BAX-BCL2-MCL1 complex,1,['Q07812']
10104,BAX-BCL2 complex,1,['Q07812']
6212,GM130-GRASP65 complex,1,['Q08379']
9478,NR3C2-SSRP1 complex,1,['Q08945']
668,ADRB2-AKAP5-KCNMA1 complex,1,['Q12791']
672,ADRB2-KCNMA1 complex,1,['Q12791']
6748,KCNMA1-LRRC26 complex,1,['Q12791']
9498,KCNMA1 homotetramer,1,['Q12791']
10650,ABL1-VCL complex,1,['P18206']
1474,SMAD3/4-E2F4/5-p107-DP1 complex,1,['Q13485']
2704,Ectodermin-SMAD4 complex,1,['Q13485']
2706,SMAD3-SMAD4-SP1 complex,1,['Q13485']
2707,SMAD3-SMAD4-FOXO3-FOXG1 complex,1,['Q13485']
2760,SMAD3-SMAD4-FOXO3 complex,1,['Q13485']
2761,SMAD3-SMAD4-FOXO1 complex,1,['Q13485']
2762,SMAD3-SMAD4-FOXO4 complex,1,['Q13485']
3197,SMAD4-SNO-SKI complex,1,['Q13485']
3200,SMAD4-SKI complex,1,['Q13485']
